,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-6854-3p,0.124962636,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6854-5p,1.50750858,0.634602237,0.741725414,0.855575696,0.392232518,NA
hsa-miR-6855-3p,0.749170231,-0.037572514,0.742192196,-0.050623699,0.959625378,NA
hsa-miR-6855-5p,0.297947634,0.242966847,0.679875452,0.357369642,0.7208151,NA
hsa-miR-6856-3p,0.118206612,-0.104730149,0.520432705,-0.201236679,0.840513513,NA
hsa-miR-6856-5p,0.720796645,-0.613392426,0.753612576,-0.813936027,0.4156816,NA
hsa-miR-6857-3p,0.658179912,-0.082528976,0.753405029,-0.109541313,0.912773156,NA
hsa-miR-6857-5p,0.155812771,-0.031519213,0.572908946,-0.055016095,0.956125642,NA
hsa-miR-6858-3p,2.122599778,0.027068241,0.648002615,0.041771808,0.96668061,0.989798253
hsa-miR-6858-5p,1.815293543,-0.036523417,0.585082548,-0.062424383,0.950224878,0.983088387
hsa-miR-6859-3p,0.468116153,0.217644497,0.747409412,0.291198497,0.770899512,NA
hsa-miR-6859-5p,7.025197855,-0.362403192,0.415129278,-0.872988756,0.382669206,0.647261162
hsa-miR-6860,0.57892067,-1.078521404,0.738994307,-1.459444806,0.144442721,NA
hsa-miR-6861-3p,1.046002892,1.848422418,0.735872159,2.51187981,0.012008998,NA
hsa-miR-6861-5p,0.853795798,0.38487898,0.725676261,0.53037284,0.595853453,NA
hsa-miR-6862-3p,0.82430311,0.676541985,0.727077211,0.930495379,0.352114656,NA
hsa-miR-6862-5p,0.868916637,-0.399313153,0.748250598,-0.533662323,0.593575181,NA
hsa-miR-6864-3p,0.13666623,0.162076225,0.561379996,0.288710369,0.772803027,NA
hsa-miR-6864-5p,1.694360378,1.125657875,0.722182814,1.558688261,0.119070181,0.318026735
hsa-miR-6865-3p,1.082964102,0.44533893,0.690642539,0.644818274,0.519044958,NA
hsa-miR-6865-5p,0.158176985,0.069953712,0.574262447,0.121814882,0.903045627,NA
hsa-miR-6866-3p,0.386333715,0.885312317,0.749336341,1.181461873,0.237419291,NA
hsa-miR-6866-5p,2.906815595,1.133419276,0.568844118,1.992495379,0.046316732,0.166074034
hsa-miR-6867-3p,0.567994638,0.152695867,0.750775658,0.203384148,0.838834789,NA
hsa-miR-6867-5p,0.554550319,0.345893099,0.749572776,0.461453657,0.644473163,NA
hsa-miR-6868-3p,3.51391913,-1.230777531,0.680987877,-1.807341325,0.070709076,0.225022502
hsa-miR-6868-5p,0.722143937,0.150582238,0.741851485,0.202981649,0.839149376,NA
hsa-miR-6869-5p,0.410366159,-0.167228728,0.635136238,-0.263295839,0.792322567,NA
hsa-miR-6870-5p,0.315872098,0.402454983,0.687771843,0.58515769,0.558441691,NA
hsa-miR-6871-3p,0.227583412,0.381023895,0.673252296,0.565945185,0.571431044,NA
hsa-miR-6871-5p,0.26853186,-0.392338898,0.608848461,-0.64439499,0.519319332,NA
hsa-miR-6872-3p,0.824413094,-0.249147617,0.711698436,-0.3500747,0.726282637,NA
hsa-miR-6872-5p,0.539313224,0.808906757,0.752897594,1.074391476,0.282647261,NA
hsa-miR-6873-3p,2.144130639,0.254964848,0.623817909,0.408716781,0.682747517,0.853031032
hsa-miR-6873-5p,0.830194087,0.486789832,0.719387222,0.676672891,0.49861352,NA
hsa-miR-6874-3p,1.350130053,0.109571733,0.646885846,0.169383413,0.865495069,NA
hsa-miR-6875-3p,71.276421,0.323395546,0.272998136,1.18460716,0.236172805,0.483900052
hsa-miR-6875-5p,0.906934205,0.053475106,0.739675453,0.072295364,0.942366854,NA
hsa-miR-6876-3p,0.773614695,1.20623149,0.733511286,1.644462074,0.100080792,NA
hsa-miR-6876-5p,0.53700496,0.079526882,0.73272612,0.108535617,0.913570829,NA
hsa-miR-6877-3p,1.53561054,0.508150695,0.689631182,0.73684414,0.461217137,NA
hsa-miR-6877-5p,1.023007058,-0.692476709,0.7491045,-0.92440602,0.355274961,NA
hsa-miR-6878-3p,0.105378294,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6878-5p,0.863877642,-0.0864126,0.70983486,-0.121736202,0.903107941,NA
hsa-miR-6879-3p,3.147411787,-0.40149261,0.500191685,-0.802677499,0.422161162,0.678959657
hsa-miR-6879-5p,0.276842174,0.107594307,0.679810811,0.158270957,0.874243293,NA
hsa-miR-6880-3p,0.407048169,0.03081468,0.750975777,0.041032854,0.967269704,NA
hsa-miR-6880-5p,0.241219625,0.305769535,0.722855237,0.423002449,0.672293474,NA
hsa-miR-6881-3p,4.655649486,0.567284923,0.426747217,1.329323076,0.183741404,0.416969576
hsa-miR-6881-5p,0.416032948,0.760458468,0.734045732,1.035982412,0.300210348,NA
hsa-miR-6882-3p,0.574443151,-0.014431348,0.752417641,-0.01917997,0.984697537,NA
hsa-miR-6882-5p,3.773816933,0.805316169,0.534685452,1.506149392,0.132028828,0.338689979
hsa-miR-6883-3p,0.851003757,-0.590947425,0.722270874,-0.818179781,0.413254539,NA
hsa-miR-6883-5p,23.17031546,0.673743951,0.367138912,1.835119976,0.066487915,0.216188965
hsa-miR-6884-3p,0.32570512,-0.085752493,0.725379301,-0.118217452,0.905895362,NA
hsa-miR-6884-5p,3.845044053,0.590637633,0.52192624,1.131649624,0.257781768,0.508330392
hsa-miR-6885-3p,0.716921489,0.365800189,0.733571431,0.498656536,0.618021369,NA
hsa-miR-6885-5p,0.39646212,-0.408966312,0.694994069,-0.588445758,0.556233132,NA
hsa-miR-6886-3p,7.657864634,0.822591609,0.4212797,1.952602057,0.050866767,0.176935234
hsa-miR-6886-5p,0.339938823,0.800067177,0.700306658,1.142452621,0.253265929,NA
hsa-miR-6887-3p,0.113539453,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6887-5p,0.624970395,0.961546304,0.748905073,1.28393616,0.199164294,NA
hsa-miR-6888-3p,0.807242096,0.954613185,0.719304666,1.327133313,0.184464587,NA
hsa-miR-6889-3p,0.481873753,-0.2690558,0.7496406,-0.358913058,0.719660131,NA
hsa-miR-6889-5p,0.20604856,0.262422769,0.668572249,0.392512208,0.694679793,NA
hsa-miR-6890-3p,0.396457154,0.132456292,0.747166952,0.177278039,0.85929,NA
hsa-miR-6890-5p,0.215010605,-0.034473557,0.593166432,-0.058117849,0.953654757,NA
hsa-miR-6891-3p,0.741333433,1.52412958,0.743926142,2.048764648,0.040485134,NA
hsa-miR-6891-5p,0.110899539,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6892-3p,0.514951669,0.502421804,0.749817194,0.670059059,0.502820142,NA
hsa-miR-6892-5p,0.541641453,-0.629240623,0.752976751,-0.835670719,0.403340172,NA
hsa-miR-6893-3p,0.241219625,0.305769535,0.722855237,0.423002449,0.672293474,NA
hsa-miR-6893-5p,1.163404587,0.295082195,0.710230893,0.415473612,0.677795228,NA
hsa-miR-6894-3p,2.300210978,0.322640241,0.602512021,0.535491792,0.592309832,0.799651967
hsa-miR-6894-5p,1.627792811,-0.48254352,0.643827498,-0.749491939,0.453560755,0.700414878
hsa-miR-6895-3p,1.322167028,0.167841323,0.686142205,0.244615943,0.806753818,NA
hsa-miR-6895-5p,0.712695547,-0.192064861,0.752490772,-0.255238825,0.798538646,NA
hsa-miR-7-1-3p,53.50529364,0.303534078,0.249349481,1.217303827,0.223488639,0.464271041
hsa-miR-7-2-3p,4.640236819,0.261801991,0.484372946,0.540496724,0.58885452,0.799647905
hsa-miR-7-5p,129.1292941,0.260000007,0.497791004,0.522307565,0.601456203,0.803220209
hsa-miR-708-3p,478.7159865,-0.830680881,0.230012472,-3.611460175,0.000304478,0.003503168
hsa-miR-708-5p,1274.787446,-0.945735369,0.190250387,-4.971003654,6.66E-07,3.03E-05
hsa-miR-7106-3p,0.255599259,-0.160483234,0.616088939,-0.260487121,0.794488048,NA
hsa-miR-7106-5p,0.203765309,-0.034712587,0.594730247,-0.058366944,0.953456345,NA
hsa-miR-7107-3p,0.282560821,-0.384620179,0.682857567,-0.563250958,0.573264008,NA
hsa-miR-7107-5p,0.2292612,0.382870788,0.601318036,0.636719282,0.524307711,NA
hsa-miR-7108-3p,0.487799252,0.716801359,0.752645674,0.952375578,0.340906541,NA
hsa-miR-7108-5p,0.527815124,-0.332092326,0.748055721,-0.443940627,0.65708551,NA
hsa-miR-7109-3p,0.389830483,0.332778605,0.747915236,0.444941604,0.656361955,NA
hsa-miR-7109-5p,0.387104172,0.106953084,0.746921083,0.143191946,0.88613859,NA
hsa-miR-711,0.191982258,0.07172646,0.584603597,0.122692472,0.902350625,NA
hsa-miR-7110-3p,97.97987728,-0.059326241,0.531669972,-0.111584712,0.911152694,0.972354153
hsa-miR-7110-5p,1.527576804,-0.265131016,0.655762217,-0.404309686,0.685985004,NA
hsa-miR-7111-3p,1.271120715,0.254394563,0.709401705,0.358604386,0.719891065,NA
hsa-miR-7111-5p,0.171435652,-0.241587178,0.580475056,-0.416188733,0.677271904,NA
hsa-miR-7112-3p,0.572618961,0.614075042,0.751349783,0.817295827,0.413759391,NA
hsa-miR-7112-5p,1.344799773,-0.90857065,0.753023024,-1.206564238,0.227600006,NA
hsa-miR-7113-3p,0.706886353,-0.220025354,0.751701023,-0.292703278,0.769748964,NA
hsa-miR-7113-5p,0.672008113,-0.346236156,0.736473884,-0.470126862,0.638264383,NA
hsa-miR-7114-3p,4.281055292,-0.013027431,0.511558742,-0.025466148,0.979683149,0.996102701
hsa-miR-7114-5p,2.034313175,-0.098662229,0.682264016,-0.144610044,0.885018767,0.961218516
hsa-miR-7150,0.74635936,0.652275093,0.738383428,0.883382628,0.377029573,NA
hsa-miR-7151-3p,10.15602104,-0.29387312,0.354907635,-0.828027044,0.407655184,0.668306927
hsa-miR-7151-5p,2.124785692,0.198585872,0.579422625,0.342730614,0.731801129,0.87465272
hsa-miR-7152-3p,1.365703605,0.390898898,0.685535369,0.570209672,0.568535497,NA
hsa-miR-7152-5p,0.181152449,0,0.520432705,0,1,NA
hsa-miR-7153-3p,0.099011074,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-7154-3p,0.207681259,0.107358967,0.668375239,0.160626787,0.872387356,NA
hsa-miR-7155-3p,0.43433116,-0.418946135,0.69961862,-0.598820733,0.549292435,NA
hsa-miR-7155-5p,0.136139366,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-7156-3p,3.493710663,-0.849923154,0.604506565,-1.405978367,0.159730549,0.380951901
hsa-miR-7156-5p,0.516418083,-0.090592549,0.752401155,-0.120404586,0.904162659,NA
hsa-miR-7157-3p,0.509624839,-0.283897103,0.733754918,-0.386909983,0.69882285,NA
hsa-miR-7157-5p,0.183943675,0.3929634,0.665350985,0.590610683,0.554781305,NA
hsa-miR-7158-3p,69.41136692,-0.248821869,0.2539008,-0.979996397,0.327087897,0.585452039
hsa-miR-7158-5p,1.604839464,1.246319598,0.657217574,1.896357686,0.057912763,NA
hsa-miR-7159-5p,0.258320386,0.528819377,0.724102006,0.730310609,0.465200345,NA
hsa-miR-7160-3p,0.325912064,0.80475523,0.736498292,1.09267766,0.274535352,NA
hsa-miR-7160-5p,0.193942179,0.099562532,0.665577213,0.149588253,0.881089477,NA
hsa-miR-7161-3p,0.131671849,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-7161-5p,0.244248991,-0.037510345,0.612251006,-0.061266286,0.95114714,NA
hsa-miR-7162-3p,0.13666623,0.162076225,0.561379996,0.288710369,0.772803027,NA
hsa-miR-7162-5p,0.089474647,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-718,2.010306534,1.484101865,0.630643455,2.353313674,0.01860693,0.084701984
hsa-miR-744-3p,67.87668621,0.147123852,0.187412013,0.785028929,0.432436607,0.684963885
hsa-miR-744-5p,823.815574,-0.130776346,0.174489842,-0.749478278,0.453568986,0.700414878
hsa-miR-7515,0.771407947,0.563754877,0.753141238,0.748538054,0.45413568,NA
hsa-miR-758-3p,69.80409516,0.535868589,0.312616501,1.714140448,0.086502935,0.25512274
hsa-miR-758-5p,9.905835188,0.169565795,0.449071319,0.377592128,0.705733613,0.861490657
hsa-miR-759,0.194240215,0.176646535,0.585228213,0.301842138,0.762772407,NA
hsa-miR-760,82.66717314,-0.850585057,0.222382321,-3.824877149,0.000130837,0.001712333
hsa-miR-761,0.356061556,0.600697885,0.625539641,0.96028748,0.33691055,NA
hsa-miR-762,2.57175038,-1.031733217,0.632660806,-1.630784153,0.102935872,0.285872303
hsa-miR-764,0.149785056,-0.031026075,0.56935269,-0.054493594,0.956541912,NA
hsa-miR-7641,437.7962048,-0.219937279,0.430121114,-0.511338021,0.609114386,0.80871607
hsa-miR-765,1.703271766,0.573053838,0.641960977,0.892661483,0.372038483,0.635439301
hsa-miR-766-3p,45.047563,-0.068880761,0.271528321,-0.253677999,0.799744333,0.923103296
hsa-miR-766-5p,0.835701991,-0.700886719,0.717252785,-0.977182291,0.328478913,NA
hsa-miR-767-3p,1.625329392,-0.868048246,0.6938166,-1.251120607,0.210890478,0.452463793
hsa-miR-767-5p,53.09058707,-0.074963221,0.261554719,-0.286606266,0.774413816,0.901903521
hsa-miR-769-3p,70.4003879,-0.406345582,0.303869395,-1.337237608,0.18114509,0.414102421
hsa-miR-769-5p,8751.073531,-0.394531016,0.282531556,-1.396413986,0.162589866,0.385139343
hsa-miR-770-5p,35.49410983,0.342337422,0.424594136,0.806269785,0.420087309,0.677706336
hsa-miR-7702,0.347300736,-0.059025616,0.621384673,-0.094990461,0.924322404,NA
hsa-miR-7703,0.631429041,0.438534833,0.7524582,0.582802916,0.560025982,NA
hsa-miR-7704,264.4652514,-0.236152584,0.228179195,-1.034943538,0.30069528,0.560035564
hsa-miR-7705,8.781139801,-1.816052017,0.558622538,-3.250946557,0.001150215,0.009711894
hsa-miR-7706,55.6790643,-0.354771074,0.219059154,-1.619521793,0.105335041,0.290991526
hsa-miR-7843-3p,0.357376954,0.511268941,0.749334323,0.682297507,0.495050849,NA
hsa-miR-7843-5p,0.323273644,0.312592579,0.727130201,0.429899044,0.667269081,NA
hsa-miR-7844-5p,0.281006162,0.674726716,0.693548515,0.972861596,0.330622094,NA
hsa-miR-7845-5p,0.131669929,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-7846-3p,0.231746065,-0.050216325,0.67607307,-0.074276476,0.940790395,NA
hsa-miR-7847-3p,0.856167795,0.342262621,0.718644254,0.476261543,0.63388806,NA
hsa-miR-7848-3p,0.240815653,-0.212566666,0.677391322,-0.313801873,0.753671521,NA
hsa-miR-7850-5p,0.678365897,-0.351582169,0.749082645,-0.469350306,0.638819263,NA
hsa-miR-7851-3p,7.249247707,1.462547625,0.548088325,2.668452437,0.007620157,0.044079028
hsa-miR-7852-3p,0.420098774,0.598980919,0.739753237,0.809703681,0.418110502,NA
hsa-miR-7853-5p,0.259303336,-0.03803313,0.615370686,-0.061805235,0.950717934,NA
hsa-miR-7854-3p,0.766932139,-0.419533218,0.74235038,-0.565141785,0.57197733,NA
hsa-miR-7855-5p,0.15882642,-0.031760524,0.574630324,-0.055271229,0.955922383,NA
hsa-miR-7856-5p,0.508198476,-0.065265246,0.752256039,-0.086759352,0.930862798,NA
hsa-miR-7973,0.284637059,-0.15928208,0.61439659,-0.259249615,0.795442652,NA
hsa-miR-7974,0.144866796,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-7975,0.132301138,-0.104730149,0.520432705,-0.201236679,0.840513513,NA
hsa-miR-7976,1.172921734,-0.818645741,0.698244875,-1.172433584,0.241023023,NA
hsa-miR-7977,0.307195016,0.340321948,0.72574463,0.46892796,0.63912113,NA
hsa-miR-7978,0.732209951,-0.138741773,0.753451129,-0.184141702,0.853902292,NA
hsa-miR-802,0.166338143,0.071363133,0.578767861,0.123301824,0.901868096,NA
hsa-miR-8052,0.183943675,0.3929634,0.665350985,0.590610683,0.554781305,NA
hsa-miR-8053,0.378706293,0.108917108,0.727067652,0.149803265,0.880919833,NA
hsa-miR-8055,0.088947783,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-8056,0.358768747,-0.027819763,0.682940401,-0.040735272,0.967506942,NA
hsa-miR-8057,0.254774359,-0.283199553,0.616397402,-0.459443132,0.645915981,NA
hsa-miR-8058,0.893891947,1.329391037,0.732997448,1.813636652,0.069733684,NA
hsa-miR-8059,0.617078712,1.412689402,0.74697916,1.891203232,0.05859722,NA
hsa-miR-8060,0.189368406,0.068834413,0.585890208,0.117486881,0.90647424,NA
hsa-miR-8061,0.294056395,0.459350141,0.730707311,0.62863767,0.529586293,NA
hsa-miR-8062,0.244248991,-0.037510345,0.612251006,-0.061266286,0.95114714,NA
hsa-miR-8063,0.102045534,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-8065,0.292575515,0.675493371,0.688404527,0.981244813,0.32647203,NA
hsa-miR-8067,0.237696381,0.155974079,0.595461744,0.261938035,0.793369215,NA
hsa-miR-8069,0.4177449,0.267219001,0.69813363,0.382761967,0.701896264,NA
hsa-miR-8070,0.18203714,-0.247319893,0.585778956,-0.422206858,0.672874036,NA
hsa-miR-8071,0.312396858,0.119728371,0.691770291,0.173075329,0.862592217,NA
hsa-miR-8072,0.208697324,0.07808922,0.588978902,0.132584071,0.894522331,NA
hsa-miR-8073,0.171616022,-0.032808151,0.581963102,-0.056374968,0.955043098,NA
hsa-miR-8075,0.27162737,0.125607949,0.723581475,0.173591992,0.862186126,NA
hsa-miR-8076,0.916351414,-0.26136414,0.726930181,-0.359545038,0.719187391,NA
hsa-miR-8077,0.239249961,0.399104314,0.603324044,0.661509047,0.508285914,NA
hsa-miR-8078,0.211098246,0.074191365,0.589323667,0.12589239,0.899817106,NA
hsa-miR-8079,0.474476452,0.48251987,0.730809909,0.660253595,0.509091104,NA
hsa-miR-8080,0.094469028,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-8081,0.125537878,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-8082,0.103110595,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-8085,0.594041744,0.281284493,0.75308928,0.373507499,0.708770765,NA
hsa-miR-8086,0.088947783,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-8087,0.103110595,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-8088,0.375627606,-0.284640549,0.730144222,-0.389841541,0.696653724,NA
hsa-miR-8089,1.068174808,0.045701701,0.742718342,0.061533018,0.95093472,NA
hsa-miR-8485,2.827002498,1.829639832,0.584134405,3.132224047,0.001734874,0.013454914
hsa-miR-873-3p,44.05587161,0.034640263,0.360054347,0.096208429,0.923355036,0.972354153
hsa-miR-873-5p,216.1969703,-0.000396151,0.411197947,-0.000963406,0.999231313,0.999680989
hsa-miR-874-3p,1373.247228,-0.464241524,0.249006722,-1.864373461,0.062269277,0.20763036
hsa-miR-874-5p,367.2820197,-0.060480967,0.308354035,-0.196141318,0.844499557,0.94364038
hsa-miR-875-3p,0.31964204,0.556952287,0.623672402,0.893020576,0.371846154,NA
hsa-miR-875-5p,0.749765343,-0.251506059,0.740645945,-0.339576637,0.734175375,NA
hsa-miR-876-3p,3.197386657,0.276047236,0.585596637,0.471394844,0.637358797,0.827546372
hsa-miR-876-5p,4.795495215,0.176067135,0.566379905,0.310864021,0.755903997,0.888304249
hsa-miR-877-3p,4.659501833,-0.1773072,0.446825116,-0.396815651,0.691503408,0.85753737
hsa-miR-877-5p,50.32120306,-0.572773014,0.251241693,-2.279768962,0.022621395,0.098187491
hsa-miR-885-3p,3.424485069,-0.172351965,0.513144505,-0.335874132,0.736965785,0.877116084
hsa-miR-885-5p,181.3378325,0.629741261,0.331291131,1.900869662,0.057319087,0.193590593
hsa-miR-887-3p,1043.530593,-1.069512052,0.203168562,-5.264161156,1.41E-07,8.67E-06
hsa-miR-887-5p,33.84989088,-0.445420598,0.355047299,-1.254538761,0.209646246,0.45110036
hsa-miR-888-5p,1.615636053,-1.467674712,0.752219553,-1.951125447,0.051042125,NA
hsa-miR-889-3p,568.7821122,1.091287167,0.422300897,2.584145982,0.009762047,0.05351237
hsa-miR-889-5p,1.684489758,1.35513819,0.683366465,1.98303291,0.047363754,0.167533277
hsa-miR-890,0.318095553,0.543965352,0.684600609,0.794573281,0.426861766,NA
hsa-miR-891a-3p,0.237646703,0.25376438,0.673961185,0.376526699,0.70652537,NA
hsa-miR-891a-5p,17.10913843,-1.327485117,0.456984269,-2.904881433,0.003673922,0.024657672
hsa-miR-891b,0.131669929,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-892a,0.502190874,0.169893521,0.73378295,0.231531028,0.816902283,NA
hsa-miR-892b,0.248321878,0.243700982,0.676847976,0.360052761,0.718807678,NA
hsa-miR-892c-3p,0.856394239,0.31438427,0.738825483,0.425518986,0.670458384,NA
hsa-miR-892c-5p,0.094469028,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-9-3p,2349.944803,0.033814637,0.113640512,0.297557944,0.766040577,0.896139089
hsa-miR-9-5p,40638.00617,-0.739115309,0.222047001,-3.328643508,0.0008727,0.007743366
hsa-miR-920,0.12365957,-0.104730149,0.520432705,-0.201236679,0.840513513,NA
hsa-miR-921,1.04935244,1.420127506,0.735561307,1.930671844,0.053523647,NA
hsa-miR-922,0.675162701,1.573856463,0.743111024,2.117929101,0.034181073,NA
hsa-miR-924,0.471008198,0.303196608,0.753090425,0.402603191,0.687240162,NA
hsa-miR-92a-1-5p,4.153852934,1.608823707,0.536438669,2.99908228,0.002707942,0.01941928
hsa-miR-92a-2-5p,0.215452934,-0.049126836,0.671499891,-0.073159857,0.94167891,NA
hsa-miR-92a-3p,35140.90014,0.180172745,0.14658918,1.22909989,0.219034357,0.461426502
hsa-miR-92b-3p,69849.11053,0.362561277,0.144668735,2.506148105,0.012205448,0.062675804
hsa-miR-92b-5p,34.66487843,-1.763291718,0.376659719,-4.6813918,2.85E-06,9.94E-05
hsa-miR-93-3p,66.39797578,0.085181241,0.239101831,0.356255078,0.721649548,0.869467277
hsa-miR-93-5p,3284.799971,0.169039352,0.094375746,1.791131297,0.073272228,0.229155663
hsa-miR-933,0.247759672,0.092596,0.674822064,0.137215431,0.890860514,NA
hsa-miR-935,86.51413863,0.057521534,0.311588221,0.184607537,0.853536874,0.947670315
hsa-miR-936,0.193041329,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-937-3p,21.20117938,-0.759898308,0.322868265,-2.353586245,0.018593294,0.084701984
hsa-miR-937-5p,0.237651204,-0.373134861,0.676583482,-0.551498626,0.581291908,NA
hsa-miR-939-3p,2.168306799,0.653132437,0.602300463,1.084396372,0.278189092,0.531503611
hsa-miR-939-5p,3.537049144,-0.08637428,0.497463537,-0.173629369,0.86215675,0.953361591
hsa-miR-940,36.12417969,0.030929902,0.275945835,0.11208686,0.910754536,0.972354153
hsa-miR-941,1366.248163,-0.027749923,0.161140409,-0.172209587,0.863272761,0.953424663
hsa-miR-942-3p,0.355453149,-0.458509522,0.726808282,-0.630853463,0.528136343,NA
hsa-miR-942-5p,6.885979953,-0.774122621,0.423051647,-1.8298537,0.067271818,0.218060662
hsa-miR-943,2.12580843,0.310640909,0.580765711,0.534881628,0.592731713,0.799651967
hsa-miR-944,2.515167088,-0.759899965,0.666567699,-1.140019185,0.254278308,0.503269166
hsa-miR-95-3p,173.0947316,0.125737583,0.238281721,0.52768455,0.597718299,0.802348574
hsa-miR-95-5p,27.34042981,-0.047463922,0.251679836,-0.188588496,0.85041535,0.94664053
hsa-miR-9500,0.083340676,0.054931317,0.520432705,0.105549317,0.915939939,NA
