,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-6827-3p,2.454357957,1.723739149,0.660171646,2.611046931,0.009026551,0.052008116
hsa-miR-6827-5p,1.006687776,1.188307433,0.735025752,1.616688163,0.10594561,0.316297669
hsa-miR-6828-3p,1.216015383,0.292634429,0.742220576,0.394268817,0.693382583,0.84899774
hsa-miR-6828-5p,1.765054541,0.089530819,0.667167149,0.134195484,0.893247997,0.951922887
hsa-miR-6829-3p,0.725983928,0.49884274,0.746529787,0.668215454,0.503996072,NA
hsa-miR-6829-5p,0.432265954,0.785648176,0.746562313,1.052354456,0.292636956,NA
hsa-miR-6830-3p,0.147397155,0.171642161,0.520432705,0.329806639,0.741546071,NA
hsa-miR-6830-5p,0.598188648,0.717608429,0.722469608,0.993271442,0.320577691,NA
hsa-miR-6831-3p,0.154882569,0.115943356,0.572370164,0.202567085,0.839473419,NA
hsa-miR-6831-5p,0.522663025,-0.346255943,0.702173987,-0.493119867,0.621927894,NA
hsa-miR-6832-3p,0.197040719,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-6832-5p,0.516245823,0.03211037,0.752920516,0.042647755,0.965982327,NA
hsa-miR-6833-3p,1.236494361,-0.0785124,0.704190591,-0.111493111,0.911225328,0.957246223
hsa-miR-6833-5p,0.104532319,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6834-3p,0.100298051,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6834-5p,1.126427507,0.228302215,0.737000865,0.309771976,0.756734364,0.883903104
hsa-miR-6835-3p,0.219565904,0,0.520432705,0,1,NA
hsa-miR-6835-5p,0.233728716,0,0.676284807,0,1,NA
hsa-miR-6836-3p,0.325214815,0.042405556,0.723173944,0.058638113,0.953240353,NA
hsa-miR-6836-5p,0.703202511,-1.067637439,0.746239851,-1.430689392,0.152519255,NA
hsa-miR-6837-3p,4.56209244,-0.310426819,0.503756426,-0.616224037,0.537746666,0.771845736
hsa-miR-6837-5p,0.397497211,0.513137524,0.685640996,0.748405547,0.454215578,NA
hsa-miR-6838-3p,0.292768051,0,0.520432705,0,1,NA
hsa-miR-6838-5p,0.717986865,0.628544318,0.753509139,0.834156196,0.404192971,NA
hsa-miR-6839-5p,0.92178783,-0.265200913,0.752570942,-0.352393241,0.72454337,NA
hsa-miR-6840-3p,0.596286719,-0.135360229,0.747346502,-0.181121112,0.856272514,NA
hsa-miR-6840-5p,1.063447491,0.928484831,0.728234152,1.274981169,0.202315907,0.469784395
hsa-miR-6841-3p,0.183943675,0,0.664140606,0,1,NA
hsa-miR-6841-5p,0.469873177,-0.418889071,0.752144659,-0.556926205,0.577577849,NA
hsa-miR-6842-3p,11.12995513,-1.129521063,0.360503623,-3.133175343,0.001729261,0.014135207
hsa-miR-6842-5p,1.00047327,-1.369247687,0.744519159,-1.83910336,0.065899985,0.229532998
hsa-miR-6843-3p,1.623131808,-1.234982592,0.715762914,-1.725407349,0.084454088,0.272263039
hsa-miR-6844,2.862556138,0.806773128,0.59887709,1.34714308,0.177934156,0.439389563
hsa-miR-6845-3p,2.186171946,0.465849885,0.635126499,0.733475749,0.463268313,0.727655835
hsa-miR-6845-5p,0.589283203,0.926437201,0.743744812,1.245638539,0.212897127,NA
hsa-miR-6846-3p,0.374549808,0.030305163,0.718945471,0.042152241,0.966377335,NA
hsa-miR-6846-5p,0.391646146,0.685047885,0.729866681,0.938593175,0.347939658,NA
hsa-miR-6847-3p,0.378945496,0.031837241,0.72679904,0.043804737,0.965060051,NA
hsa-miR-6847-5p,1.76694941,2.041739331,0.703465584,2.902401165,0.00370314,0.025796449
hsa-miR-6848-3p,16.26400704,1.396242282,0.31934998,4.372138318,1.23E-05,0.000275823
hsa-miR-6848-5p,0.382983094,0.25306015,0.732150727,0.345639417,0.729613719,NA
hsa-miR-6849-3p,0.510752337,0.911503033,0.731683755,1.245760926,0.212852179,NA
hsa-miR-6849-5p,0.373369963,0.297557855,0.750602002,0.396425608,0.691791078,NA
hsa-miR-6850-3p,0.225075816,-0.133559899,0.671014976,-0.199041607,0.842230198,NA
hsa-miR-6850-5p,0.684991577,0.486385277,0.749404615,0.649028932,0.516319676,NA
hsa-miR-6851-3p,0.195293943,-0.090705727,0.585239923,-0.15498896,0.876830021,NA
hsa-miR-6851-5p,0.402943032,0.550313711,0.751669924,0.732121498,0.464094413,NA
hsa-miR-6852-3p,0.322371367,0.341212634,0.673076521,0.506944787,0.61219356,NA
hsa-miR-6852-5p,1.56407882,-0.077535106,0.670749687,-0.115594696,0.907973767,0.956047528
hsa-miR-6853-3p,3.955332216,0.142154472,0.574881512,0.247276124,0.804694536,0.907497092
hsa-miR-6853-5p,0.172289737,0.015781761,0.581901055,0.027121039,0.978363195,NA
hsa-miR-6854-3p,0.124962636,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6854-5p,1.50750858,-0.966775953,0.744224116,-1.299038734,0.193930637,0.460725386
hsa-miR-6855-3p,0.749170231,0.044967474,0.748312182,0.060091864,0.95208247,NA
hsa-miR-6855-5p,0.297947634,0.024111233,0.675634574,0.035686795,0.9715321,NA
hsa-miR-6856-3p,0.118206612,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-6856-5p,0.720796645,0.818247099,0.753187048,1.086379673,0.277311051,NA
hsa-miR-6857-3p,0.658179912,0.704123462,0.750232476,0.938540365,0.347966783,NA
hsa-miR-6857-5p,0.155812771,0.116220554,0.572908946,0.202860428,0.839244125,NA
hsa-miR-6858-3p,2.122599778,-0.10685007,0.663875682,-0.160948914,0.872133637,0.944343718
hsa-miR-6858-5p,1.815293543,1.59411541,0.680372655,2.343003349,0.019129211,0.090369033
hsa-miR-6859-3p,0.468116153,0.002963364,0.742757621,0.003989679,0.996816705,NA
hsa-miR-6859-5p,7.025197855,0.201133596,0.430689165,0.467004077,0.640496961,0.825199973
hsa-miR-6860,0.57892067,0.816673837,0.738994307,1.105115194,0.269109678,NA
hsa-miR-6861-3p,1.046002892,-1.064682809,0.749283509,-1.420934528,0.155335794,0.403219019
hsa-miR-6861-5p,0.853795798,0.93448464,0.748693424,1.24815393,0.211974692,NA
hsa-miR-6862-3p,0.82430311,0.02989998,0.74564545,0.04009946,0.968013832,NA
hsa-miR-6862-5p,0.868916637,0.168657756,0.750746612,0.224653369,0.822248943,NA
hsa-miR-6864-3p,0.13666623,0,0.561379996,0,1,NA
hsa-miR-6864-5p,1.694360378,0.004222546,0.740882663,0.005699345,0.995452606,0.996481785
hsa-miR-6865-3p,1.082964102,0.09288748,0.721325619,0.1287733,0.897537033,0.953722918
hsa-miR-6865-5p,0.158176985,-0.086405393,0.574262447,-0.150463247,0.880399145,NA
hsa-miR-6866-3p,0.386333715,-0.440542969,0.744302642,-0.59188688,0.55392634,NA
hsa-miR-6866-5p,2.906815595,0.203133993,0.629300803,0.322793157,0.746851896,0.880371307
hsa-miR-6867-3p,0.567994638,0.270203371,0.746069658,0.362169093,0.717225675,NA
hsa-miR-6867-5p,0.554550319,0.282724133,0.743849988,0.380082191,0.703884405,NA
hsa-miR-6868-3p,3.51391913,0.831862034,0.685859591,1.212875121,0.225177569,0.502978157
hsa-miR-6868-5p,0.722143937,-0.118756172,0.748483293,-0.158662422,0.873934846,NA
hsa-miR-6869-5p,0.410366159,0.152835914,0.634636662,0.240824276,0.809691314,NA
hsa-miR-6870-5p,0.315872098,0.190405701,0.681812284,0.27926411,0.780042147,NA
hsa-miR-6871-3p,0.227583412,-0.133613875,0.6710998,-0.199096878,0.842186964,NA
hsa-miR-6871-5p,0.26853186,0.373168409,0.608848461,0.61290852,0.53993683,NA
hsa-miR-6872-3p,0.824413094,0.858362058,0.736906241,1.16481855,0.244092449,NA
hsa-miR-6872-5p,0.539313224,-0.95337741,0.753147979,-1.265856693,0.205564394,NA
hsa-miR-6873-3p,2.144130639,0.076560664,0.652705906,0.117297337,0.906624436,0.956047528
hsa-miR-6873-5p,0.830194087,0.50538241,0.744848392,0.678503728,0.497452361,NA
hsa-miR-6874-3p,1.350130053,0.396938792,0.686797819,0.577955813,0.563293952,0.789421809
hsa-miR-6875-3p,71.276421,0.140629339,0.279908524,0.502411776,0.615377897,0.813248603
hsa-miR-6875-5p,0.906934205,-1.000200384,0.734340808,-1.362038407,0.173185765,NA
hsa-miR-6876-3p,0.773614695,0.639216793,0.75303488,0.848854163,0.395962447,NA
hsa-miR-6876-5p,0.53700496,0.636879215,0.724562775,0.878984178,0.379409855,NA
hsa-miR-6877-3p,1.53561054,0.518844574,0.723411381,0.717219258,0.473238818,0.736746796
hsa-miR-6877-5p,1.023007058,1.244005207,0.752631206,1.652874869,0.098356333,0.30018158
hsa-miR-6878-3p,0.105378294,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6878-5p,0.863877642,0.477887819,0.732327037,0.652560665,0.514039551,NA
hsa-miR-6879-3p,3.147411787,0.886425861,0.551916897,1.606085746,0.108255071,0.319326562
hsa-miR-6879-5p,0.276842174,0.02443776,0.678414796,0.036021856,0.971264932,NA
hsa-miR-6880-3p,0.407048169,0.743615635,0.746567647,0.996045888,0.31922785,NA
hsa-miR-6880-5p,0.241219625,0.233195397,0.719626843,0.324050443,0.745899845,NA
hsa-miR-6881-3p,4.655649486,1.77849156,0.568489973,3.128448424,0.001757318,0.01416192
hsa-miR-6881-5p,0.416032948,0.240314837,0.724463384,0.331714262,0.74010503,NA
hsa-miR-6882-3p,0.574443151,0.719509197,0.752900978,0.955649174,0.339249509,NA
hsa-miR-6882-5p,3.773816933,-0.616976002,0.557858212,-1.105972789,0.268738297,0.554432273
hsa-miR-6883-3p,0.851003757,0.409466395,0.731033587,0.560119811,0.575397718,NA
hsa-miR-6883-5p,23.17031546,0.884719463,0.397601616,2.225140512,0.026071807,0.114400491
hsa-miR-6884-3p,0.32570512,0.237858386,0.722839142,0.329061297,0.742109357,NA
hsa-miR-6884-5p,3.845044053,0.155412925,0.563936429,0.275585895,0.782866145,0.89260268
hsa-miR-6885-3p,0.716921489,0.039391607,0.747049144,0.052729607,0.957947349,NA
hsa-miR-6885-5p,0.39646212,0.026547884,0.694994069,0.038198721,0.969529241,NA
hsa-miR-6886-3p,7.657864634,0.915616762,0.493319694,1.856031238,0.063449106,0.224806745
hsa-miR-6886-5p,0.339938823,0,0.691834309,0,1,NA
hsa-miR-6887-3p,0.113539453,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6887-5p,0.624970395,-0.475376618,0.753434868,-0.630945869,0.528075919,NA
hsa-miR-6888-3p,0.807242096,0.563792415,0.74907004,0.752656474,0.451656372,NA
hsa-miR-6889-3p,0.481873753,0.625070965,0.745060355,0.838953464,0.401495424,NA
hsa-miR-6889-5p,0.20604856,-0.131707876,0.668072987,-0.197145939,0.843713335,NA
hsa-miR-6890-3p,0.396457154,0.270836247,0.742679503,0.36467446,0.715354426,NA
hsa-miR-6890-5p,0.215010605,0.016587425,0.593166432,0.027964201,0.977690704,NA
hsa-miR-6891-3p,0.741333433,0.041249834,0.753597052,0.054737255,0.956347789,NA
hsa-miR-6891-5p,0.110899539,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6892-3p,0.514951669,0.258269723,0.743375519,0.347428341,0.728269545,NA
hsa-miR-6892-5p,0.541641453,0.30968822,0.752818397,0.411371748,0.680799967,NA
hsa-miR-6893-3p,0.241219625,0.233195397,0.719626843,0.324050443,0.745899845,NA
hsa-miR-6893-5p,1.163404587,-0.883955323,0.711451095,-1.242468145,0.214063886,0.491772533
hsa-miR-6894-3p,2.300210978,-0.458662791,0.618843384,-0.741161339,0.458595621,0.72587576
hsa-miR-6894-5p,1.627792811,1.366415442,0.694951356,1.966203002,0.049275166,0.187519381
hsa-miR-6895-3p,1.322167028,1.424511598,0.733226599,1.942798585,0.052040499,0.194442228
hsa-miR-6895-5p,0.712695547,0.759451995,0.747841949,1.015524733,0.309855763,NA
hsa-miR-7-1-3p,53.50529364,-0.037705129,0.257461459,-0.146449605,0.883566471,0.945432353
hsa-miR-7-2-3p,4.640236819,0.143870319,0.516180764,0.278720806,0.780459094,0.89260268
hsa-miR-7-5p,129.1292941,-0.970853632,0.497850744,-1.950089746,0.051165423,0.192926504
hsa-miR-708-3p,478.7159865,-0.342066435,0.229510717,-1.490415954,0.1361149,0.370287467
hsa-miR-708-5p,1274.787446,-0.516775039,0.189839652,-2.722165965,0.006485556,0.040387327
hsa-miR-7106-3p,0.255599259,0.018358618,0.616088939,0.029798649,0.976227636,NA
hsa-miR-7106-5p,0.203765309,-0.317176626,0.594730247,-0.533311745,0.593817799,NA
hsa-miR-7107-3p,0.282560821,0.523188661,0.682471905,0.76660835,0.443314409,NA
hsa-miR-7107-5p,0.2292612,0,0.599285498,0,1,NA
hsa-miR-7108-3p,0.487799252,-0.232115146,0.752227788,-0.308570289,0.757648425,NA
hsa-miR-7108-5p,0.527815124,0.005417539,0.746813822,0.007254202,0.994212035,NA
hsa-miR-7109-3p,0.389830483,-0.199414146,0.744465356,-0.267862225,0.788805372,NA
hsa-miR-7109-5p,0.387104172,0.278426494,0.742547617,0.37496113,0.707689375,NA
hsa-miR-711,0.191982258,0.12229831,0.58442688,0.209261953,0.834243752,NA
hsa-miR-7110-3p,97.97987728,2.025910044,0.538099971,3.764932454,0.000166594,0.002257259
hsa-miR-7110-5p,1.527576804,0.190349747,0.674536983,0.282193196,0.777795375,0.892113207
hsa-miR-7111-3p,1.271120715,0.15515682,0.728077517,0.213104808,0.831245214,0.923940891
hsa-miR-7111-5p,0.171435652,0.224676784,0.580475056,0.387056742,0.698714201,NA
hsa-miR-7112-3p,0.572618961,-1.194420179,0.751290286,-1.589825132,0.111874227,NA
hsa-miR-7112-5p,1.344799773,-0.495936133,0.750464506,-0.660838892,0.508715638,0.763579067
hsa-miR-7113-3p,0.706886353,1.010553012,0.746368227,1.353960386,0.175749016,NA
hsa-miR-7113-5p,0.672008113,0.500040016,0.732739062,0.682425767,0.494969767,NA
hsa-miR-7114-3p,4.281055292,-0.787728508,0.506618159,-1.554876179,0.119975562,0.340068661
hsa-miR-7114-5p,2.034313175,-0.473461025,0.684401067,-0.691788847,0.489069942,0.747672509
hsa-miR-7150,0.74635936,0.90625507,0.752845763,1.203772558,0.228677499,NA
hsa-miR-7151-3p,10.15602104,1.347034921,0.41073352,3.27958361,0.001039604,0.009462484
hsa-miR-7151-5p,2.124785692,1.610229119,0.677836729,2.375541264,0.017523233,0.084729985
hsa-miR-7152-3p,1.365703605,-0.272679655,0.706238866,-0.386101174,0.699421741,0.853279055
hsa-miR-7152-5p,0.181152449,-0.227511503,0.520432705,-0.43715835,0.661996513,NA
hsa-miR-7153-3p,0.099011074,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-7154-3p,0.207681259,0.17805561,0.667876896,0.266599445,0.789777583,NA
hsa-miR-7155-3p,0.43433116,0.027195721,0.69961862,0.038872208,0.968992274,NA
hsa-miR-7155-5p,0.136139366,0,0.520432705,0,1,NA
hsa-miR-7156-3p,3.493710663,0.503013566,0.613322972,0.82014467,0.41213364,0.696110655
hsa-miR-7156-5p,0.516418083,-0.39736158,0.752265824,-0.528219636,0.597346902,NA
hsa-miR-7157-3p,0.509624839,0.678650105,0.731066213,0.928301832,0.353251024,NA
hsa-miR-7157-5p,0.183943675,0,0.664140606,0,1,NA
hsa-miR-7158-3p,69.41136692,2.279346757,0.284482945,8.012243954,1.13E-15,1.39E-12
hsa-miR-7158-5p,1.604839464,0.993681783,0.72897541,1.363121127,0.172844339,0.432209991
hsa-miR-7159-5p,0.258320386,-0.173284422,0.720528902,-0.240496143,0.809945653,NA
hsa-miR-7160-3p,0.325912064,-0.183465492,0.729397975,-0.251530027,0.80140435,NA
hsa-miR-7160-5p,0.193942179,0.175789554,0.665159848,0.264281668,0.791562885,NA
hsa-miR-7161-3p,0.131671849,0,0.520432705,0,1,NA
hsa-miR-7161-5p,0.244248991,0.138311611,0.612251006,0.225906711,0.821273978,NA
hsa-miR-7162-3p,0.13666623,0,0.561379996,0,1,NA
hsa-miR-7162-5p,0.089474647,0,0.520432705,0,1,NA
hsa-miR-718,2.010306534,-0.277468589,0.682840239,-0.406344813,0.684489263,0.844872472
hsa-miR-744-3p,67.87668621,0.145342508,0.196516775,0.739593391,0.459546753,0.72587576
hsa-miR-744-5p,823.815574,0.084051872,0.175130895,0.479937434,0.631271882,0.82191999
hsa-miR-7515,0.771407947,0.855824311,0.748087452,1.144016396,0.252616837,NA
hsa-miR-758-3p,69.80409516,0.239030117,0.32022279,0.746449423,0.455395973,0.725297465
hsa-miR-758-5p,9.905835188,-0.195940269,0.460732945,-0.425279485,0.670632947,0.840335796
hsa-miR-759,0.194240215,-0.090637506,0.585069714,-0.154917447,0.876886399,NA
hsa-miR-760,82.66717314,-0.021453856,0.221296525,-0.096946197,0.922769122,0.962061287
hsa-miR-761,0.356061556,0,0.619249861,0,1,NA
hsa-miR-762,2.57175038,-0.175469144,0.616192479,-0.284763527,0.775825317,0.890682138
hsa-miR-764,0.149785056,0.114402209,0.56935269,0.200933817,0.840750325,NA
hsa-miR-7641,437.7962048,-0.447713831,0.430169139,-1.040785567,0.29797508,0.590680504
hsa-miR-765,1.703271766,-0.08358259,0.676046594,-0.123634362,0.901604784,0.954118053
hsa-miR-766-3p,45.047563,0.35014584,0.280992091,1.246105677,0.212725601,0.490647076
hsa-miR-766-5p,0.835701991,1.441959327,0.740305641,1.947789194,0.051440192,NA
hsa-miR-767-3p,1.625329392,0.425236239,0.699036127,0.608317971,0.542976604,0.774872862
hsa-miR-767-5p,53.09058707,-0.804767436,0.260329266,-3.091344468,0.001992523,0.015354883
hsa-miR-769-3p,70.4003879,0.01913895,0.305777245,0.062591151,0.950092076,0.973785145
hsa-miR-769-5p,8751.073531,0.7082908,0.282590893,2.506417645,0.012196147,0.064947719
hsa-miR-770-5p,35.49410983,-0.052862491,0.430506182,-0.122791478,0.902272222,0.954118053
hsa-miR-7702,0.347300736,0.268332953,0.620590839,0.432383039,0.665463043,NA
hsa-miR-7703,0.631429041,-0.207059915,0.753367947,-0.274845666,0.783434813,NA
hsa-miR-7704,264.4652514,-0.142405822,0.22894155,-0.622018248,0.533929869,0.770040727
hsa-miR-7705,8.781139801,-0.355755258,0.527477613,-0.674446174,0.500027695,0.754631761
hsa-miR-7706,55.6790643,0.466072732,0.227639761,2.047413555,0.040617497,0.160004388
hsa-miR-7843-3p,0.357376954,0.036680716,0.744833565,0.049246862,0.960722566,NA
hsa-miR-7843-5p,0.323273644,0.030962989,0.722448595,0.042858397,0.965814413,NA
hsa-miR-7844-5p,0.281006162,0,0.68713919,0,1,NA
hsa-miR-7845-5p,0.131669929,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-7846-3p,0.231746065,0.024162274,0.67607307,0.035739146,0.971490357,NA
hsa-miR-7847-3p,0.856167795,0.505011528,0.743352843,0.679369875,0.496903533,NA
hsa-miR-7848-3p,0.240815653,0.348375346,0.677391322,0.514289651,0.607049496,NA
hsa-miR-7850-5p,0.678365897,0.469871316,0.752642847,0.624295199,0.532433737,NA
hsa-miR-7851-3p,7.249247707,0.369047646,0.591639555,0.623771083,0.532777933,0.770040727
hsa-miR-7852-3p,0.420098774,0.254509582,0.732947448,0.347241242,0.72841009,NA
hsa-miR-7853-5p,0.259303336,-0.225578056,0.615370686,-0.366572639,0.71393782,NA
hsa-miR-7854-3p,0.766932139,1.000150207,0.750974214,1.331803661,0.182924715,NA
hsa-miR-7855-5p,0.15882642,0.117110341,0.574630324,0.203801184,0.838508867,NA
hsa-miR-7856-5p,0.508198476,-0.742165286,0.753046095,-0.985550939,0.324353523,NA
hsa-miR-7973,0.284637059,-0.103191823,0.61439659,-0.167956373,0.866617601,NA
hsa-miR-7974,0.144866796,0,0.520432705,0,1,NA
hsa-miR-7975,0.132301138,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-7976,1.172921734,1.255311586,0.725364768,1.730593547,0.083524283,0.271390457
hsa-miR-7977,0.307195016,-0.566652782,0.724196093,-0.782457662,0.433945658,NA
hsa-miR-7978,0.732209951,-0.096454449,0.753119472,-0.128073238,0.898091014,NA
hsa-miR-802,0.166338143,-0.08814628,0.578767861,-0.152299888,0.878950414,NA
hsa-miR-8052,0.183943675,0,0.664140606,0,1,NA
hsa-miR-8053,0.378706293,-0.372768822,0.725212383,-0.514013317,0.60724268,NA
hsa-miR-8055,0.088947783,0,0.520432705,0,1,NA
hsa-miR-8056,0.358768747,0.188227413,0.679459263,0.277025311,0.781760671,NA
hsa-miR-8057,0.254774359,0.263376415,0.616397402,0.42728346,0.669172878,NA
hsa-miR-8058,0.893891947,0.328754613,0.75282474,0.436694753,0.662332735,NA
hsa-miR-8059,0.617078712,-0.200739305,0.73746795,-0.272200717,0.785467691,NA
hsa-miR-8060,0.189368406,0.123012624,0.585744338,0.210010778,0.833659261,NA
hsa-miR-8061,0.294056395,0.241186957,0.72502884,0.332658432,0.739392131,NA
hsa-miR-8062,0.244248991,0.138311611,0.612251006,0.225906711,0.821273978,NA
hsa-miR-8063,0.102045534,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-8065,0.292575515,0,0.681811426,0,1,NA
hsa-miR-8067,0.237696381,0.127762188,0.594317412,0.214972984,0.829788382,NA
hsa-miR-8069,0.4177449,0.026352925,0.693560436,0.03799658,0.969690409,NA
hsa-miR-8070,0.18203714,0.230008226,0.585778956,0.392653616,0.694575333,NA
hsa-miR-8071,0.312396858,-0.321885203,0.691770291,-0.465306486,0.641711991,NA
hsa-miR-8072,0.208697324,0.124652247,0.588740345,0.211727033,0.832319997,NA
hsa-miR-8073,0.171616022,-0.194588216,0.581963102,-0.334365213,0.738103987,NA
hsa-miR-8075,0.27162737,0.030908331,0.722165088,0.042799536,0.965861334,NA
hsa-miR-8076,0.916351414,-0.257489779,0.729398242,-0.353016726,0.724075901,NA
hsa-miR-8077,0.239249961,0,0.600942967,0,1,NA
hsa-miR-8078,0.211098246,0.12486453,0.589125405,0.211948982,0.832146837,NA
hsa-miR-8079,0.474476452,-0.634759227,0.72764326,-0.87234949,0.383017747,NA
hsa-miR-8080,0.094469028,0,0.520432705,0,1,NA
hsa-miR-8081,0.125537878,0,0.520432705,0,1,NA
hsa-miR-8082,0.103110595,0,0.520432705,0,1,NA
hsa-miR-8085,0.594041744,0.020413672,0.7525453,0.027126171,0.978359101,NA
hsa-miR-8086,0.088947783,0,0.520432705,0,1,NA
hsa-miR-8087,0.103110595,0,0.520432705,0,1,NA
hsa-miR-8088,0.375627606,-0.408497282,0.730872834,-0.558917041,0.576218339,NA
hsa-miR-8089,1.068174808,0.356283678,0.750375278,0.474807325,0.634924311,0.824783304
hsa-miR-8485,2.827002498,0.387891005,0.671977922,0.577237721,0.563778878,0.789421809
hsa-miR-873-3p,44.05587161,1.19750726,0.375739496,3.187067832,0.001437231,0.012479615
hsa-miR-873-5p,216.1969703,0.374788574,0.412485109,0.908611162,0.363555412,0.652494648
hsa-miR-874-3p,1373.247228,1.059214129,0.249613551,4.243415967,2.20E-05,0.000405129
hsa-miR-874-5p,367.2820197,-0.350303071,0.308690415,-1.134803848,0.256457514,0.539828506
hsa-miR-875-3p,0.31964204,0,0.618197978,0,1,NA
hsa-miR-875-5p,0.749765343,-0.766246355,0.743271186,-1.030910883,0.302582613,NA
hsa-miR-876-3p,3.197386657,-1.081829942,0.581836471,-1.859336765,0.062979419,0.223785658
hsa-miR-876-5p,4.795495215,-0.469191523,0.574450597,-0.816765664,0.414062358,0.697457496
hsa-miR-877-3p,4.659501833,1.365462462,0.525837212,2.596739887,0.009411316,0.05347536
hsa-miR-877-5p,50.32120306,0.599746161,0.258859966,2.316874914,0.020510547,0.096524825
hsa-miR-885-3p,3.424485069,-0.393798378,0.515887213,-0.763342002,0.445259459,0.722374886
